SIA	bib.bib1	[1] E. Akyürek, M. Damani, A. Zweiger, L. Qiu, H. Guo, J. Pari, Y. Kim, and J. Andreas (2024) The surprising effectiveness of test-time training for few-shot learning. International Conference on Machine Learning. External Links: 2411.07279 Cited by: SIA: Self Improving AI with Harness & Weight Updates.	#p2.1	arxiv-html:ltx_bibitem
SIA	bib.bib25	[2] M. Baron, A. Veres, S. L. Wolock, A. L. Faust, R. Gaujoux, A. Vetere, J. H. Ryu, B. K. Wagner, S. S. Shen-Orr, A. M. Klein, et al. (2016) A single-cell transcriptomic map of the human and mouse pancreas reveals inter- and intra-cell population structure. Cell Systems 3 (4), pp. 346–360.e4. External Links: Document Cited by: SIA: Self Improving AI with Harness & Weight Updates.	https://dx.doi.org/10.1016/j.cels.2016.08.011	arxiv-html:ltx_bibitem
SIA	bib.bib2	[3] S. Cao et al. (2025) SkyRL-v0: train real-world long-horizon agents via reinforcement learning. Technical report NovaSky, UC Berkeley. External Links: Link Cited by: SIA: Self Improving AI with Harness & Weight Updates.	https://novasky-ai.github.io	arxiv-html:ltx_bibitem
SIA	bib.bib3	[4] Z. Chen, Y. Deng, H. Yuan, K. Ji, and Q. Gu (2024) Self-play fine-tuning converts weak language models to strong language models. In International Conference on Machine Learning, External Links: 2401.01335, Document Cited by: SIA: Self Improving AI with Harness & Weight Updates.	https://dx.doi.org/10.48550/arXiv.2401.01335	arxiv-html:ltx_bibitem
SIA	bib.bib24	[5] D. V. Dijk, R. Sharma, J. Nainys, K. M. Yim, P. Kathail, A. J. Carr, C. Burdziak, K. R. Moon, C. L. Chaffer, D. Pattabiraman, et al. (2018) Recovering gene interactions from single-cell data using data diffusion. Cell 174 (3), pp. 716–729.e27. External Links: Document Cited by: SIA: Self Improving AI with Harness & Weight Updates.	https://dx.doi.org/10.1016/j.cell.2018.05.061	arxiv-html:ltx_bibitem
SIA	bib.bib4	[6] Z. Fei, X. Shen, D. Zhu, F. Zhou, Z. Han, S. Zhang, K. Chen, Z. Shen, and J. Ge (2023) LawBench: benchmarking legal knowledge of large language models. arXiv.org. External Links: 2309.16289, Document Cited by: SIA: Self Improving AI with Harness & Weight Updates.	https://dx.doi.org/10.48550/arXiv.2309.16289	arxiv-html:ltx_bibitem
SIA	bib.bib5	[7] E. J. Hu, Y. Shen, P. Wallis, Z. Allen-Zhu, Y. Li, S. Wang, and W. Chen (2021) LoRA: low-rank adaptation of large language models. In International Conference on Learning Representations, Cited by: SIA: Self Improving AI with Harness & Weight Updates.	#p2.1	arxiv-html:ltx_bibitem
SIA	bib.bib6	[8] S. Hu, C. Lu, and J. Clune (2024) Automated design of agentic systems. International Conference on Learning Representations. External Links: 2408.08435, Document Cited by: SIA: Self Improving AI with Harness & Weight Updates.	https://dx.doi.org/10.48550/arXiv.2408.08435	arxiv-html:ltx_bibitem
SIA	bib.bib7	[9] Autoresearch: AI agents running research on single-GPU nanochat training automatically External Links: Link Cited by: SIA: Self Improving AI with Harness & Weight Updates.	https://github.com/karpathy/autoresearch	arxiv-html:ltx_bibitem
SIA	bib.bib8	[10] Y. Lee, R. Nair, Q. Zhang, K. Lee, O. Khattab, and C. Finn (2026) Meta-harness: end-to-end optimization of model harnesses. International Conference on Machine Learning. External Links: 2603.28052 Cited by: SIA: Self Improving AI with Harness & Weight Updates.	#p2.1	arxiv-html:ltx_bibitem
SIA	bib.bib9	[11] C. Lu, C. Lu, R. Lange, J. Foerster, J. Clune, and D. Ha (2024) The AI scientist: towards fully automated open-ended scientific discovery. arXiv.org. External Links: 2408.06292 Cited by: SIA: Self Improving AI with Harness & Weight Updates.	#p2.1	arxiv-html:ltx_bibitem
SIA	bib.bib10	[12] Y. J. Ma, W. Liang, G. Wang, D. Huang, O. Bastani, D. Jayaraman, Y. Zhu, L. Fan, and A. Anandkumar (2023) Eureka: human-level reward design via coding large language models. In International Conference on Learning Representations, External Links: 2310.12931, Document Cited by: SIA: Self Improving AI with Harness & Weight Updates.	https://dx.doi.org/10.48550/arXiv.2310.12931	arxiv-html:ltx_bibitem
SIA	bib.bib11	[13] A. Madaan, N. Tandon, P. Gupta, S. Hallinan, L. Gao, S. Wiegreffe, U. Alon, N. Dziri, S. Prabhumoye, Y. Yang, et al. (2023) Self-refine: iterative refinement with self-feedback. In Neural Information Processing Systems, Vol. 36, pp. 46534–46594. External Links: Document Cited by: SIA: Self Improving AI with Harness & Weight Updates.	https://dx.doi.org/10.48550/arXiv.2303.17651	arxiv-html:ltx_bibitem
SIA	bib.bib23	[14] A. Novikov, N. V˜u, M. Eisenberger, E. Dupont, P. Huang, A. Z. Wagner, S. Shirobokov, B. Kozlovskii, F. J. R. Ruiz, A. Mehrabian, et al. (2025) AlphaEvolve: a coding agent for scientific and algorithmic discovery. arXiv.org. External Links: 2506.13131, Document Cited by: SIA: Self Improving AI with Harness & Weight Updates.	https://dx.doi.org/10.48550/arXiv.2506.13131	arxiv-html:ltx_bibitem
SIA	bib.bib12	[15] B. Romera-Paredes, M. Barekatain, A. Novikov, M. Balog, M. P. Kumar, E. Dupont, F. J. R. Ruiz, J. Ellenberg, P. Wang, O. Fawzi, et al. (2023) Mathematical discoveries from program search with large language models. Nature 625, pp. 468–475. External Links: Document Cited by: SIA: Self Improving AI with Harness & Weight Updates.	https://dx.doi.org/10.1038/s41586-023-06924-6	arxiv-html:ltx_bibitem
SIA	bib.bib13	[16] G. Sheng, C. Zhang, Z. Ye, X. Wu, W. Zhang, R. Zhang, Y. Peng, H. Lin, and C. Wu (2024) HybridFlow: a flexible and efficient RLHF framework. In European Conference on Computer Systems, External Links: 2409.19256, Document Cited by: SIA: Self Improving AI with Harness & Weight Updates.	https://dx.doi.org/10.1145/3689031.3696075	arxiv-html:ltx_bibitem
SIA	bib.bib14	[17] N. Shinn, F. Cassano, B. Labash, A. Gopinath, K. Narasimhan, and S. Yao (2023) Reflexion: language agents with verbal reinforcement learning. In Neural Information Processing Systems, Vol. 36, pp. 8634–8652. External Links: Document Cited by: SIA: Self Improving AI with Harness & Weight Updates.	https://dx.doi.org/10.52202/075280-0377	arxiv-html:ltx_bibitem
SIA	bib.bib15	[18] G. Wang, Y. Xie, Y. Jiang, A. Mandlekar, C. Xiao, Y. Zhu, L. Fan, and A. Anandkumar (2023) Voyager: an open-ended embodied agent with large language models. Trans. Mach. Learn. Res.. External Links: 2305.16291, Document Cited by: SIA: Self Improving AI with Harness & Weight Updates.	https://dx.doi.org/10.48550/arXiv.2305.16291	arxiv-html:ltx_bibitem
SIA	bib.bib16	[19] S. Yao, J. Zhao, D. Yu, N. Du, I. Shafran, K. Narasimhan, and Y. Cao (2023) ReAct: synergizing reasoning and acting in language models. In International Conference on Learning Representations, External Links: 2210.03629 Cited by: SIA: Self Improving AI with Harness & Weight Updates.	#p2.1	arxiv-html:ltx_bibitem
SIA	bib.bib17	[20] M. Yuksekgonul, D. Koceja, X. Li, F. Bianchi, J. McCaleb, X. Wang, J. Kautz, Y. Choi, J. Zou, C. Guestrin, et al. (2026) Learning to discover at test time. arXiv.org. External Links: 2601.16175, Document Cited by: SIA: Self Improving AI with Harness & Weight Updates.	https://dx.doi.org/10.48550/arXiv.2601.16175	arxiv-html:ltx_bibitem
SIA	bib.bib18	[21] E. Zelikman, Y. Wu, and N. D. Goodman (2022) STaR: bootstrapping reasoning with reasoning. In Advances in Neural Information Processing Systems 35, Vol. 35, pp. 15476–15488. External Links: Document Cited by: SIA: Self Improving AI with Harness & Weight Updates.	https://dx.doi.org/10.52202/068431-1126	arxiv-html:ltx_bibitem
SIA	bib.bib19	[22] J. Zhang, S. Hu, C. Lu, R. Lange, and J. Clune (2025) Darwin Gödel machine: open-ended evolution of self-improving agents. SuperIntelligence - Robotics - Safety & Alignment 2 (3). External Links: 2505.22954, Document Cited by: SIA: Self Improving AI with Harness & Weight Updates.	https://dx.doi.org/10.70777/si.v2i3.15063	arxiv-html:ltx_bibitem
SIA	bib.bib20	[23] J. Zhang, B. Zhao, W. Yang, J. Foerster, J. Clune, M. Jiang, S. Devlin, and T. Shavrina (2026) Hyperagents. arXiv preprint arXiv:2603.19461. External Links: 2603.19461 Cited by: SIA: Self Improving AI with Harness & Weight Updates.	#p2.1	arxiv-html:ltx_bibitem
